train,dev,test
0.6462317110652133,0.5518170031260486,0.44138352277597
0.6463650994830661,0.5515984261085974,0.4418442953734127
0.6462938356952569,0.55160250273754,0.4419993643562511
0.6460652167509024,0.5513855925734827,0.4428544376035889
0.6457748793638669,0.5509324220988231,0.4439894832670689
0.6455561980567015,0.5504379804196108,0.44412193843699477
0.6450197296027018,0.5499104393399036,0.44414291308470527
0.6450982143102408,0.5492821720739206,0.4440500055826044
0.6451755703857103,0.5501011027316303,0.44387613961161093
0.644702638176423,0.5507435961331748,0.44334790561395354
0.6443949371124759,0.552462961308357,0.44288750645713976
0.6437951210764253,0.553001236226832,0.44240119811194367
0.6439829639453983,0.5524694174996123,0.4421836388433099
0.6433564777063546,0.5517147993552207,0.44185340335419904
0.6429754790663719,0.5519443314243108,0.4424896506033838
0.6431021232557416,0.551729964914539,0.44215356506537323
0.6424802192556325,0.551541674835839,0.4421296841580773
0.6422688359806022,0.5506179119106706,0.44187348213961936
0.6417717681367798,0.5497926236914084,0.4414142484380172
0.6416362618222649,0.5498593100151162,0.44102605248307003
0.6417436935925132,0.5495288642260976,0.44030649726981014
0.6415400708629693,0.5489310606197438,0.43961245910761104
0.6416188012443337,0.5484927277738119,0.4393527270933869
0.6415571551451181,0.5477339959906046,0.4398630985530198
0.6414610686825543,0.5466943332425704,0.4408801455141568
0.6413376924475324,0.5456573233606606,0.44087268239897826
0.6416161150029562,0.544857203625866,0.44092925448079134
0.6412374489821187,0.544701394487452,0.44085192411560703
0.6410951827459289,0.543776971085564,0.4405927765160655
0.6410048888390323,0.5431452082851566,0.44049535226750086
0.6406299378006504,0.5433576113741415,0.4401674756171325
0.6401363158111664,0.5426255885056026,0.439737866590206
0.6396401921670403,0.5417188095044719,0.4393179259623922
0.6395842413771409,0.5418571842509835,0.4391415724997589
0.6393177456089428,0.5415280122043831,0.43950489629947004
0.6388802233189699,0.5414370139728957,0.4401410919859687
0.6391378319800183,0.5416522564110456,0.44073146551635595
0.6392754274761705,0.5418613700913903,0.4413361714065216
0.6388018874908393,0.5420271963636689,0.4416151475337035
0.6389957756154677,0.542602843668531,0.4413617471912328
0.6388145054170223,0.543797659193616,0.44124902496245544
0.6385843118683237,0.5436398147472313,0.4409980629276336
0.6387360630748428,0.5448381757955546,0.44086330639912147
0.6389451911955168,0.5455052298873594,0.4406129494656772
0.6384664930576502,0.545187746638129,0.44059258919469146
0.6378951514541688,0.5462609935992694,0.44053113652423476
0.63755563184343,0.5462467035675352,0.4408837400756224
0.6372389679830565,0.5466117498144404,0.4411770763181098
0.6370127951631898,0.5468587128162247,0.4416387064494021
0.6369532806434851,0.5467304814735363,0.44162580266423607
0.6369610448632765,0.5469505986403844,0.44203851787253806
0.6366347157027683,0.5469023972596265,0.4420845679580756
0.6368888081072672,0.5468588520317725,0.4424432302956984
0.6365144667565686,0.5472879458583705,0.44323553927327614
0.6362416333095594,0.5468318958089433,0.4448359317908233
0.635944608860816,0.5470514358221944,0.4455710793264599
0.6360885772634955,0.5467533135356811,0.4460434192682014
0.6356154209335018,0.5463572562867712,0.44649220917281396
0.635269462793797,0.5464411463739501,0.4468312117665469
0.6349990116076523,0.5462156775878386,0.44662630609916837
0.6343975553598105,0.5455623217545149,0.4475763088484783
0.6343860350199194,0.5449380859215921,0.44769008866025833
0.63458857805069,0.54444646974194,0.44722244397936656
0.6345269986675152,0.5437767534435858,0.4466708965417006
0.6344794782002767,0.5433546362568935,0.4463289395802551
0.6345820985982265,0.5426066370057293,0.44595091165499784
0.6342208219972332,0.5421949714273874,0.4454604432283513
0.6339317355592783,0.5415841462316761,0.44495668683291534
0.634274113480215,0.5408712224665586,0.44437018376549436
0.6340012340100257,0.5401729885939058,0.4438719282274718
0.6336671428983671,0.5395425066858399,0.4433708183892202
0.633672727797694,0.5390777877680712,0.44264183901005816
0.6339387374413586,0.5385294218494773,0.44207188576524953
0.6338098971152877,0.5379484063643386,0.441617876210114
0.633685999331267,0.5373755040619036,0.4411349305478127
0.6337980201342618,0.5370310381652864,0.4402802456533961
0.6335484834460469,0.5365443408602115,0.4404968541212283
0.633272689439308,0.5360994446724975,0.4413288420319686
0.632768742611696,0.5354175591632595,0.44091145670972764
0.6326915644830273,0.5347756513584686,0.4407542435312143
0.6330001462938448,0.53442713147421,0.4405077069981799
